t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558330.3600235780,9.7950627617,-0.0021853880,0.0008463681,-0.0291367849,0.0001823937,-0.0003035813
558330.3700235781,9.7948790904,0.0036104956,-0.0002172807,-0.0297664694,0.0001715430,0.0000869320
558330.3800235779,9.7957778930,0.0040726613,-0.0020548009,-0.0308195625,0.0002149455,-0.0005747712
558330.3900235780,9.7951996567,-0.0000489693,-0.0000689826,-0.0314492470,0.0002149455,0.0002821887
558330.4000235780,9.7967018614,0.0065158021,0.0002263491,-0.0325457666,0.0002149455,-0.0006723995
558330.4100235780,9.7936831741,-0.0029530946,-0.0003626401,-0.0334685800,0.0001606924,0.0002821887
558330.4200235780,9.7965233723,0.0091090371,-0.0017538232,-0.0340548380,0.0002583480,-0.0005639236
558330.4300235780,9.7949082413,-0.0038633233,-0.0002206988,-0.0352599239,0.0002257962,0.0000001513
558330.4400235780,9.7947208931,0.0081849835,0.0013111783,-0.0362587338,0.0001606924,-0.0002168006
558330.4500235780,9.7942933424,-0.0026456091,-0.0002150658,-0.0369535581,0.0002583480,-0.0004446000
558330.4600235780,9.7947160978,0.0025430152,-0.0020466173,-0.0379632246,0.0001932443,0.0001303224
558330.4700235780,9.7959366352,0.0052928770,-0.0006829238,-0.0385603392,0.0002691987,-0.0007157899
558330.4800235780,9.7946034009,-0.0014246987,0.0010030329,-0.0393745864,0.0002149455,0.0002713411
558330.4900235781,9.7957818640,0.0074272813,0.0000818703,-0.0405362457,0.0002366468,-0.0007483327
558330.5000235779,9.7945945559,-0.0047790410,-0.0017436774,-0.0412419266,0.0002149455,0.0001194748
558330.5100235780,9.7959163793,0.0101738077,-0.0008332014,-0.0421321702,0.0002800493,-0.0005422284
558330.5200235780,9.7946032002,-0.0035595895,-0.0000655120,-0.0431744067,0.0002474974,-0.0001083246
558330.5300235780,9.7960990042,0.0062078999,0.0009938333,-0.0436955249,0.0002257962,-0.0003252765
558330.5400235780,9.7948980417,-0.0021853189,-0.0006774607,-0.0447269047,0.0002474974,-0.0003469717
558330.5500235780,9.7960806405,0.0052939883,-0.0017517608,-0.0456714314,0.0002691987,-0.0000866295
558330.5600235780,9.7950377179,0.0036107737,0.0005439994,-0.0462794026,0.0002691987,-0.0006398567
558330.5700235780,9.7955156931,-0.0000483437,0.0013010678,-0.0474302054,0.0002474974,0.0001520176
558330.5800235780,9.7954825713,0.0040708552,-0.0008321854,-0.0483095923,0.0002583480,-0.0007591803
558330.5900235780,9.7936625455,-0.0020369610,-0.0024973581,-0.0486895744,0.0002583480,0.0001086272
558330.6000235780,9.7963859971,0.0083450828,-0.0002278056,-0.0500466530,0.0003234518,-0.0007591803
558330.6100235780,9.7937019319,-0.0043266007,0.0013143395,-0.0507957604,0.0002583480,0.0000652368
558330.6200235781,9.7956233512,0.0086469408,-0.0000688127,-0.0517185739,0.0002691987,-0.0006073140
558330.6300235779,9.7952077562,-0.0046242213,-0.0012911533,-0.0526196742,0.0003017505,-0.0002059530
558330.6400235780,9.7956209716,0.0092570485,-0.0000685336,-0.0531842189,0.0002800493,-0.0003578193
558330.6500235780,9.7952146730,-0.0023372202,0.0006925199,-0.0541613155,0.0002908999,-0.0004988380
558330.6600235780,9.7957935616,0.0022418522,-0.0009880697,-0.0553446881,0.0002691987,-0.0001083246
558330.6700235780,9.7948808465,0.0028479305,-0.0003701392,-0.0559526594,0.0003234518,-0.0007049423
558330.6800235780,9.7956500364,0.0008682764,-0.0005298995,-0.0569731825,0.0002908999,0.0000326941
558330.6900235780,9.7968598079,0.0057536539,0.0005297511,-0.0578742828,0.0003234518,-0.0008242658
558330.7000235780,9.7953471169,-0.0021829570,-0.0017488352,-0.0586885300,0.0003017505,0.0000109989
558330.7100235780,9.7968538588,0.0072789230,0.0005304487,-0.0596113435,0.0003343024,-0.0007483327
558330.7200235780,9.7950560456,-0.0023374983,-0.0000687602,-0.0602627412,0.0003126011,-0.0001517150
558330.7300235780,9.7959272025,0.0086482608,-0.0002238599,-0.0610552752,0.0003126011,-0.0005856188
558330.7400235781,9.7950559022,-0.0038624203,-0.0008320065,-0.0622386478,0.0003126011,-0.0003252765
558330.7500235779,9.7950202359,0.0055941791,-0.0006751719,-0.0629768986,0.0003126011,-0.0004229049
558330.7600235780,9.7944395339,0.0011677030,0.0008529777,-0.0638997120,0.0003343024,-0.0005639236
558330.7700235780,9.7951937362,0.0017812843,0.0000843643,-0.0647465291,0.0003126011,-0.0001842578
558330.7800235780,9.7951845544,0.0013243285,-0.0012884328,-0.0653870703,0.0003343024,-0.0007917230
558330.7900235780,9.7950471792,0.0005603742,0.0002375847,-0.0665378730,0.0003234518,-0.0000323915
558330.8000235780,9.7957859997,0.0060546085,-0.0000712673,-0.0674389732,0.0003885555,-0.0009652845
558330.8100235780,9.7950566118,-0.0027950096,-0.0002214792,-0.0680686577,0.0003234518,0.0000218465
558330.8200235780,9.7965311636,0.0077361559,-0.0014494314,-0.0690891809,0.0003777049,-0.0008568086
558330.8300235780,9.7949075604,-0.0046257496,-0.0006785768,-0.0698817148,0.0003451530,-0.0001734102
558330.8400235780,9.7962353903,0.0094117988,0.0005365002,-0.0706742487,0.0003560036,-0.0006723995
558330.8500235780,9.7953664696,-0.0037089900,-0.0000719254,-0.0718467647,0.0003994061,-0.0005205332
558330.8600235780,9.7953239438,0.0040705771,-0.0015934655,-0.0724873058,0.0003017505,-0.0002710386
558330.8700235781,9.7944189627,0.0026938055,-0.0009764418,-0.0733884061,0.0004211074,-0.0009218942
558330.8800235779,9.7945998314,-0.0005095372,0.0010034514,-0.0744414991,0.0003343024,0.0000001513
558330.8900235780,9.7962455039,0.0068188412,0.0005353143,-0.0749517607,0.0004102568,-0.0010520653
558330.9000235780,9.7942967685,-0.0050856926,-0.0009787306,-0.0759397140,0.0003451530,-0.0000540867
558330.9100235780,9.7951487447,0.0092560059,-0.0018948445,-0.0769928070,0.0003885555,-0.0008893514
558330.9200235780,9.7946080742,-0.0035598672,0.0005445270,-0.0776659180,0.0003885555,-0.0003252765
558330.9300235780,9.7971565202,0.0075852969,0.0003755409,-0.0788818605,0.0004211074,-0.0006181615
558330.9400235780,9.7950579164,-0.0018801259,0.0003889784,-0.0795658282,0.0003777049,-0.0006398567
558330.9500235780,9.7948717507,0.0033059279,-0.0012849885,-0.0801195163,0.0003777049,-0.0002710386
558330.9600235780,9.7959371441,0.0042253969,-0.0011409414,-0.0812051792,0.0004536593,-0.0009327418
558330.9700235780,9.7946030067,0.0008627190,0.0020716475,-0.0820085698,0.0003777049,-0.0001300198
558330.9800235780,9.7968530058,0.0046865904,-0.0008433250,-0.0828553869,0.0004319580,-0.0010520653
558330.9900235781,9.7948926301,-0.0014225455,-0.0009821314,-0.0840604727,0.0004102568,-0.0001517150
558331.0000235779,9.7954701354,0.0078838893,-0.0005254220,-0.0847444404,0.0004211074,-0.0009869797
558331.0100235780,9.7933828349,-0.0044795449,-0.0005133099,-0.0857866768,0.0004211074,-0.0002818861
558331.0200235780,9.7950102657,0.0097120587,0.0000892603,-0.0866009240,0.0003994061,-0.0007700279
558331.0300235780,9.7959832967,-0.0038593630,0.0006854786,-0.0871980386,0.0004428086,-0.0006398567
558331.0400235780,9.7956177963,0.0078847923,-0.0011367297,-0.0883488413,0.0004102568,-0.0004554476
558331.0500235780,9.7951887762,0.0008666089,-0.0009836226,-0.0893476512,0.0004645099,-0.0009110466
558331.0600235780,9.7953516541,0.0007141517,0.0002351170,-0.0899881923,0.0003994061,-0.0002818861
558331.0700235780,9.7947235523,0.0040675205,-0.0003683124,-0.0909761456,0.0004428086,-0.0010520653
558331.0800235780,9.7944381720,-0.0003571495,-0.0000627784,-0.0916275433,0.0004319580,-0.0001951054
558331.0900235780,9.7954766795,0.0062060932,-0.0005261893,-0.0923657941,0.0004536593,-0.0010954557
558331.1000235780,9.7944391325,-0.0031020785,-0.0012841121,-0.0935925933,0.0004536593,-0.0002601910
558331.1100235780,9.7966978404,0.0091084125,0.0009900838,-0.0942874175,0.0004862111,-0.0009761321
558331.1200235781,9.7955232837,-0.0035561156,0.0005369146,-0.0950690948,0.0004319580,-0.0005639236
558331.1300235779,9.7957763950,0.0075800860,-0.0005280990,-0.0962090409,0.0004862111,-0.0006181615
558331.1400235780,9.7958078683,-0.0011138094,-0.0008370946,-0.0968387254,0.0004319580,-0.0008676562
558331.1500235780,9.7957948088,0.0025467672,-0.0006829107,-0.0977506823,0.0004862111,-0.0004012097
558331.1600235780,9.7954875313,0.0049855307,0.0002358014,-0.0987494922,0.0004753605,-0.0011063033
558331.1700235780,9.7944472965,-0.0005101625,0.0010047202,-0.0993683201,0.0004536593,-0.0002493434
558331.1800235780,9.7962351036,0.0063619548,-0.0009899925,-0.1005408360,0.0004970617,-0.0012039316
558331.1900235780,9.7941351665,-0.0043233361,-0.0017396619,-0.1013442266,0.0004645099,-0.0002927337
558331.2000235780,9.7959291880,0.0103255708,0.0008444757,-0.1018653448,0.0004862111,-0.0010846081
558331.2100235780,9.7941480611,-0.0032566198,0.0003959630,-0.1031681403,0.0004536593,-0.0004988380
558331.2200235780,9.7959288439,0.0066657581,-0.0009873155,-0.1038846779,0.0005079124,-0.0008568086
558331.2300235790,9.7956540862,-0.0014193496,-0.0011409849,-0.1047966347,0.0004862111,-0.0007483327
558331.2400235790,9.7941062449,0.0055903580,-0.0005150497,-0.1059582941,0.0004645099,-0.0006398567
558331.2500235790,9.7953516541,0.0007141517,0.0002351170,-0.1064685556,0.0005296136,-0.0010412177
558331.2600235790,9.7958099111,0.0011734694,0.0005365396,-0.1074130824,0.0004645099,-0.0003903621
558331.2700235790,9.7965521864,0.0045326046,-0.0003833280,-0.1084553188,0.0005621655,-0.0012473220
558331.2800235790,9.7941329875,-0.0015783376,-0.0006708380,-0.1090524334,0.0004536593,-0.0002818861
558331.2900235790,9.7965299451,0.0077362254,-0.0016019412,-0.1099101071,0.0005621655,-0.0012581696
558331.3000235790,9.7942976501,-0.0021883755,0.0005476923,-0.1108437773,0.0004753605,-0.0003903621
558331.3100235790,9.7966935899,0.0092611477,0.0005326242,-0.1115386015,0.0005404642,-0.0010954557
558331.3200235791,9.7953700391,-0.0046241515,-0.0000723440,-0.1129173935,0.0005296136,-0.0007049423
