t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
557722.8000230120,0.0288391113,9.7999572757,-0.0096130371,-0.0009548611,0.0000434028,0.0000000000
557722.8100230120,0.0286865234,9.7950744632,-0.0321960449,0.0002929687,0.0000434028,-0.0000108507
557722.8200230120,0.0273132324,9.7988891605,-0.0137329102,0.0003146701,0.0000108507,0.0000108507
557722.8300230120,0.0271606445,9.7978210452,-0.0207519531,-0.0009657118,0.0000434028,0.0000000000
557722.8400230120,0.0291442871,9.7962951663,-0.0309753418,0.0008355035,0.0000217014,0.0000000000
557722.8500230120,0.0288391113,9.8007202152,-0.0073242188,-0.0005859375,0.0000217014,-0.0000108507
557722.8600230120,0.0273132324,9.7964477542,-0.0306701660,-0.0001844618,0.0000651042,0.0000000000
557722.8700230120,0.0271606445,9.7979736331,-0.0205993652,0.0007052951,0.0000108507,0.0000217014
557722.8800230121,0.0288391113,9.7999572757,-0.0131225586,-0.0010199653,0.0000325521,0.0000000000
557722.8900230119,0.0286865234,9.7943115238,-0.0331115723,0.0006293403,0.0000325521,0.0000000000
557722.9000230120,0.0286865234,9.7987365726,-0.0106811523,-0.0001302083,0.0000325521,0.0000000000
557722.9100230120,0.0279235840,9.7982788089,-0.0262451172,-0.0006618924,0.0000325521,0.0000000000
557722.9200230120,0.0263977051,9.7966003421,-0.0260925293,0.0008680556,0.0000108507,0.0000000000
557722.9300230120,0.0291442871,9.8002624515,-0.0085449219,-0.0008897569,0.0000434028,0.0000000000
557722.9400230120,0.0296020508,9.7953796390,-0.0332641602,0.0002821181,0.0000217014,0.0000000000
557722.9500230120,0.0276184082,9.7985839847,-0.0144958496,0.0003472222,0.0000217014,0.0000000000
557722.9600230120,0.0250244141,9.7981262210,-0.0195312500,-0.0009982639,0.0000651042,0.0000108507
557722.9700230120,0.0283813477,9.7958374027,-0.0306701660,0.0008789062,-0.0000000000,0.0000000000
557722.9800230120,0.0308227539,9.8001098636,-0.0086975098,-0.0005859375,0.0000434028,-0.0000108507
557722.9900230120,0.0277709961,9.7961425784,-0.0309753418,-0.0002387153,0.0000651042,0.0000000000
557723.0000230120,0.0262451172,9.7975158695,-0.0198364258,0.0007378472,-0.0000000000,0.0000000000
557723.0100230119,0.0276184082,9.7998046878,-0.0129699707,-0.0010525174,0.0000325521,0.0000217014
557723.0200230120,0.0311279297,9.7949218753,-0.0341796875,0.0006076389,0.0000325521,0.0000108507
557723.0300230120,0.0282287598,9.8004150394,-0.0115966797,-0.0001085069,0.0000325521,0.0000000000
557723.0400230120,0.0263977051,9.7979736331,-0.0238037109,-0.0007378472,0.0000434028,-0.0000108507
557723.0500230120,0.0282287598,9.7964477542,-0.0262451172,0.0009223090,0.0000217014,0.0000000000
557723.0600230120,0.0302124023,9.8001098636,-0.0090026855,-0.0008572049,0.0000325521,0.0000000000
557723.0700230120,0.0277709961,9.7953796390,-0.0337219238,0.0001519097,0.0000325521,0.0000000000
557723.0800230120,0.0268554688,9.7988891605,-0.0146484375,0.0003580729,0.0000325521,0.0000108507
557723.0900230120,0.0274658203,9.7985839847,-0.0178527832,-0.0009874132,0.0000325521,0.0000108507
557723.1000230120,0.0299072266,9.7956848148,-0.0312805176,0.0008789062,-0.0000000000,0.0000000000
557723.1100230120,0.0283813477,9.8002624515,-0.0090026855,-0.0005642361,0.0000325521,-0.0000217014
557723.1200230120,0.0263977051,9.7962951663,-0.0297546387,-0.0003363715,0.0001953125,-0.0000108507
557723.1300230121,0.0280761719,9.7975158695,-0.0198364258,0.0007921007,0.0005316840,0.0000217014
557723.1400230119,0.0315856934,9.7998046878,-0.0103759766,-0.0010525174,0.0026150174,0.0000108507
