t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558511.2000237460,-9.8043823245,0.0477600098,-0.0979614258,-0.0000651042,-0.0000000000,0.0004774306
558511.2100237460,-9.8031616214,0.0392150879,-0.0991821289,-0.0000217014,0.0000217014,-0.0005425347
558511.2200237460,-9.8049926761,0.0473022461,-0.0979614258,-0.0000542535,-0.0000325521,0.0002712674
558511.2300237460,-9.8028564456,0.0373840332,-0.0971984863,-0.0000108507,0.0000108507,-0.0002170139
558511.2400237460,-9.8046875003,0.0485229492,-0.0984191895,-0.0000325521,-0.0000000000,-0.0000325521
558511.2500237460,-9.8037719730,0.0404357910,-0.0990295410,-0.0000217014,-0.0000000000,0.0000759549
558511.2600237461,-9.8043823245,0.0436401367,-0.0982666016,-0.0000217014,-0.0000000000,-0.0003906250
558511.2700237460,-9.8043823245,0.0430297852,-0.0979614258,-0.0000759549,-0.0000000000,0.0003797743
558511.2800237460,-9.8033142093,0.0413513184,-0.0981140137,-0.0000108507,-0.0000000000,-0.0005859375
558511.2900237460,-9.8048400882,0.0468444824,-0.0978088379,-0.0000976562,-0.0000000000,0.0004448785
558511.3000237460,-9.8027038577,0.0373840332,-0.0984191895,0.0000000000,-0.0000000000,-0.0004774306
558511.3100237460,-9.8049926761,0.0480651855,-0.0981140137,-0.0000325521,-0.0000108507,0.0002604167
558511.3200237460,-9.8039245609,0.0393676758,-0.0982666016,-0.0000108507,-0.0000000000,-0.0001953125
558511.3300237460,-9.8048400882,0.0469970703,-0.0984191895,-0.0000542535,-0.0000000000,-0.0000759549
558511.3400237460,-9.8042297366,0.0401306152,-0.0978088379,-0.0000434028,-0.0000000000,0.0001085069
558511.3500237460,-9.8040771488,0.0440979004,-0.0976562500,-0.0000325521,0.0000108507,-0.0003906250
558511.3600237460,-9.8043823245,0.0445556641,-0.0984191895,-0.0000434028,-0.0000000000,0.0003689236
558511.3700237460,-9.8037719730,0.0407409668,-0.0991821289,0.0000000000,0.0000108507,-0.0005425347
558511.3800237461,-9.8051452640,0.0453186035,-0.0982666016,-0.0000325521,-0.0000108507,0.0004231771
558511.3900237459,-9.8031616214,0.0395202637,-0.0975036621,-0.0000108507,-0.0000000000,-0.0005208333
558511.4000237460,-9.8051452640,0.0479125977,-0.0975036621,-0.0000542535,0.0000217014,0.0003363715
558511.4100237460,-9.8034667972,0.0379943848,-0.0993347168,-0.0000325521,-0.0000108507,-0.0003689236
558511.4200237460,-9.8046875003,0.0471496582,-0.0985717773,-0.0000759549,-0.0000000000,0.0000976562
558511.4300237460,-9.8033142093,0.0390625000,-0.0970458984,-0.0000217014,-0.0000000000,0.0000000000
558511.4400237460,-9.8042297366,0.0473022461,-0.0987243652,0.0000000000,-0.0000000000,-0.0002604167
558511.4500237460,-9.8037719730,0.0419616699,-0.0979614258,-0.0000434028,-0.0000000000,0.0002929687
558511.4600237460,-9.8042297366,0.0407409668,-0.0981140137,-0.0000217014,-0.0000108507,-0.0005208333
558511.4700237460,-9.8043823245,0.0460815430,-0.0976562500,-0.0000651042,-0.0000000000,0.0004557292
558511.4800237460,-9.8028564456,0.0404357910,-0.0982666016,-0.0000434028,0.0000217014,-0.0005642361
558511.4900237460,-9.8052978519,0.0479125977,-0.0990295410,-0.0000542535,-0.0000325521,0.0003580729
558511.5000237460,-9.8033142093,0.0372314453,-0.0979614258,0.0000000000,-0.0000000000,-0.0003255208
558511.5100237461,-9.8049926761,0.0480651855,-0.0978088379,-0.0000325521,-0.0000000000,0.0000868056
558511.5200237460,-9.8037719730,0.0404357910,-0.0984191895,-0.0000108507,-0.0000000000,0.0000000000
558511.5300237460,-9.8045349124,0.0457763672,-0.0996398926,-0.0000325521,0.0000108507,-0.0003255208
558511.5400237460,-9.8039245609,0.0415039063,-0.0978088379,-0.0000651042,-0.0000000000,0.0003472222
558511.5500237460,-9.8034667972,0.0411987305,-0.0975036621,-0.0000217014,-0.0000000000,-0.0005533854
558511.5600237460,-9.8051452640,0.0471496582,-0.0985717773,-0.0000434028,-0.0000108507,0.0004231771
558511.5700237460,-9.8034667972,0.0390625000,-0.0993347168,-0.0000217014,-0.0000000000,-0.0005533854
558511.5800237460,-9.8057556156,0.0473022461,-0.0982666016,-0.0000434028,-0.0000108507,0.0003689236
558511.5900237460,-9.8030090335,0.0381469727,-0.0976562500,-0.0000108507,0.0000108507,-0.0003255208
558511.6000237460,-9.8033142093,0.0485229492,-0.0982666016,-0.0000651042,-0.0000000000,0.0000217014
558511.6100237460,-9.8037719730,0.0404357910,-0.0990295410,-0.0000542535,-0.0000108507,0.0000434028
558511.6200237470,-9.8039245609,0.0440979004,-0.0978088379,-0.0000217014,0.0000108507,-0.0003906250
558511.6300237470,-9.8039245609,0.0436401367,-0.0970458984,-0.0000542535,-0.0000000000,0.0003797743
558511.6400237470,-9.8036193851,0.0416564941,-0.0985717773,0.0000108507,0.0000108507,-0.0005750868
558511.6500237470,-9.8054504398,0.0466918945,-0.0988769531,-0.0000434028,-0.0000000000,0.0004448785
558511.6600237470,-9.8033142093,0.0381469727,-0.0988769531,-0.0000217014,-0.0000108507,-0.0005099826
558511.6700237470,-9.8052978519,0.0479125977,-0.0965881348,-0.0000651042,0.0000108507,0.0002929687
558511.6800237470,-9.8028564456,0.0386047363,-0.0976562500,-0.0000434028,-0.0000000000,-0.0002495660
558511.6900237470,-9.8045349124,0.0471496582,-0.1002502441,-0.0000434028,-0.0000000000,-0.0000434028
558511.7000237470,-9.8040771488,0.0398254395,-0.0985717773,-0.0000325521,-0.0000000000,0.0000976562
558511.7100237469,-9.8034667972,0.0453186035,-0.0973510742,-0.0000217014,-0.0000000000,-0.0003906250
558511.7200237470,-9.8036193851,0.0433349609,-0.0976562500,-0.0000434028,-0.0000000000,0.0003906250
558511.7300237470,-9.8031616214,0.0401306152,-0.0999450684,0.0000000000,0.0000217014,-0.0006076389
558511.7400237470,-9.8046875003,0.0476074219,-0.0982666016,-0.0000651042,-0.0000108507,0.0004774306
558511.7500237470,-9.8031616214,0.0375366211,-0.0975036621,-0.0000325521,-0.0000108507,-0.0005099826
558511.7600237470,-9.8043823245,0.0483703613,-0.0976562500,-0.0000434028,0.0000217014,0.0002061632
558511.7700237470,-9.8037719730,0.0381469727,-0.0997924805,-0.0000108507,-0.0000000000,-0.0001302083
558511.7800237470,-9.8036193851,0.0463867188,-0.0973510742,-0.0000217014,-0.0000108507,-0.0001627604
558511.7900237470,-9.8042297366,0.0424194336,-0.0968933106,-0.0000434028,0.0000108507,0.0001844618
558511.8000237470,-9.8027038577,0.0431823730,-0.0996398926,-0.0000325521,-0.0000000000,-0.0004665799
558511.8100237470,-9.8043823245,0.0437927246,-0.0990295410,-0.0000651042,-0.0000000000,0.0004123264
558511.8200237470,-9.8040771488,0.0405883789,-0.0984191895,-0.0000325521,-0.0000000000,-0.0005425347
558511.8300237471,-9.8049926761,0.0474548340,-0.0970458984,-0.0000325521,-0.0000108507,0.0004123264
558511.8400237469,-9.8033142093,0.0389099121,-0.0990295410,-0.0000108507,0.0000108507,-0.0004882812
558511.8500237470,-9.8048400882,0.0476074219,-0.0991821289,-0.0000217014,-0.0000000000,0.0002495660
558511.8600237470,-9.8031616214,0.0381469727,-0.0981140137,-0.0000434028,-0.0000000000,-0.0002604167
558511.8700237470,-9.8042297366,0.0477600098,-0.0973510742,-0.0000651042,0.0000108507,0.0000000000
558511.8800237470,-9.8040771488,0.0393676758,-0.0982666016,-0.0000434028,-0.0000108507,0.0000108507
558511.8900237470,-9.8046875003,0.0451660156,-0.0994873047,-0.0000325521,-0.0000000000,-0.0003038194
558511.9000237470,-9.8036193851,0.0430297852,-0.0981140137,-0.0000325521,-0.0000000000,0.0003363715
558511.9100237470,-9.8039245609,0.0416564941,-0.0973510742,0.0000000000,0.0000108507,-0.0005425347
558511.9200237470,-9.8048400882,0.0462341309,-0.0985717773,-0.0000217014,-0.0000217014,0.0004665799
558511.9300237470,-9.8027038577,0.0381469727,-0.0987243652,-0.0000434028,0.0000108507,-0.0005750868
558511.9400237470,-9.8045349124,0.0489807129,-0.0985717773,-0.0000651042,-0.0000000000,0.0003363715
558511.9500237470,-9.8028564456,0.0379943848,-0.0976562500,-0.0000434028,-0.0000000000,-0.0002929687
558511.9600237469,-9.8046875003,0.0479125977,-0.0975036621,-0.0000217014,0.0000108507,-0.0000542535
558511.9700237470,-9.8033142093,0.0405883789,-0.0985717773,-0.0000217014,-0.0000000000,0.0001844618
558511.9800237470,-9.8034667972,0.0434875488,-0.0982666016,0.0000000000,-0.0000108507,-0.0004774306
558511.9900237470,-9.8037719730,0.0448608398,-0.0971984863,-0.0000542535,0.0000108507,0.0004231771
558512.0000237470,-9.8046875003,0.0398254395,-0.0993347168,-0.0000217014,-0.0000000000,-0.0006184896
558512.0100237470,-9.8046875003,0.0476074219,-0.0985717773,-0.0000651042,-0.0000000000,0.0004123264
558512.0200237470,-9.8037719730,0.0381469727,-0.0981140137,-0.0000325521,-0.0000000000,-0.0004340278
558512.0300237470,-9.8043823245,0.0491333008,-0.0970458984,-0.0000325521,-0.0000000000,0.0001736111
558512.0400237470,-9.8037719730,0.0381469727,-0.0990295410,0.0000000000,-0.0000000000,-0.0001193576
558512.0500237470,-9.8045349124,0.0459289551,-0.0993347168,-0.0000325521,0.0000217014,-0.0001519097
558512.0600237470,-9.8039245609,0.0419616699,-0.0984191895,-0.0000434028,-0.0000325521,0.0002278646
558512.0700237470,-9.8039245609,0.0428771973,-0.0975036621,-0.0000217014,-0.0000000000,-0.0005099826
558512.0800237471,-9.8046875003,0.0457763672,-0.0978088379,-0.0000759549,-0.0000000000,0.0004557292
558512.0900237469,-9.8031616214,0.0382995605,-0.0990295410,-0.0000325521,0.0000325521,-0.0005967882
558512.1000237470,-9.8056030277,0.0488281250,-0.0984191895,-0.0000325521,-0.0000000000,0.0004123264
558512.1100237470,-9.8027038577,0.0390625000,-0.0976562500,-0.0000325521,-0.0000000000,-0.0004014757
558512.1200237470,-9.8054504398,0.0473022461,-0.0987243652,-0.0000542535,-0.0000108507,0.0000976562
558512.1300237470,-9.8031616214,0.0386047363,-0.0994873047,-0.0000325521,0.0000108507,-0.0000542535
558512.1400237470,-9.8034667972,0.0459289551,-0.0973510742,-0.0000325521,-0.0000000000,-0.0002821181
558512.1500237470,-9.8045349124,0.0434875488,-0.0973510742,-0.0000542535,0.0000108507,0.0003255208
558512.1600237470,-9.8039245609,0.0416564941,-0.1000976563,-0.0000217014,0.0000108507,-0.0005750868
558512.1700237470,-9.8046875003,0.0453186035,-0.0994873047,-0.0000325521,-0.0000651042,0.0005099826
558512.1800237470,-9.8028564456,0.0393676758,-0.0970458984,-0.0000108507,0.0000217014,-0.0005533854
558512.1900237470,-9.8048400882,0.0486755371,-0.0967407227,-0.0000542535,0.0000108507,0.0003038194
558512.2000237470,-9.8030090335,0.0382995605,-0.0990295410,-0.0000325521,0.0000759549,-0.0003038194
558512.2100237469,-9.8048400882,0.0465393066,-0.0999450684,-0.0000542535,-0.0000108507,0.0000108507
558512.2200237470,-9.8034667972,0.0393676758,-0.0973510742,-0.0000434028,-0.0000651042,0.0000434028
558512.2300237470,-9.8042297366,0.0463867188,-0.0958251953,-0.0000108507,-0.0000108507,-0.0003363715
558512.2400237470,-9.8042297366,0.0425720215,-0.0982666016,-0.0000434028,0.0000108507,0.0003580729
558512.2500237470,-9.8033142093,0.0408935547,-0.1002502441,0.0000000000,0.0000325521,-0.0005425347
558512.2600237470,-9.8042297366,0.0463867188,-0.0978088379,-0.0000434028,0.0000325521,0.0004231771
558512.2700237470,-9.8034667972,0.0399780273,-0.0959777832,-0.0000325521,-0.0000108507,-0.0005316840
558512.2800237470,-9.8048400882,0.0468444824,-0.0985717773,-0.0000434028,-0.0000434028,0.0003472222
558512.2900237470,-9.8025512699,0.0379943848,-0.1004028320,-0.0000217014,-0.0000108507,-0.0003363715
558512.3000237470,-9.8054504398,0.0483703613,-0.0973510742,-0.0000217014,-0.0000000000,0.0000759549
558512.3100237470,-9.8033142093,0.0390625000,-0.0964355469,-0.0000217014,0.0000759549,0.0000000000
558512.3200237470,-9.8042297366,0.0454711914,-0.0987243652,-0.0000217014,0.0000434028,-0.0002929687
558512.3300237471,-9.8042297366,0.0424194336,-0.0994873047,-0.0000651042,-0.0000868056,0.0002929687
558512.3400237469,-9.8039245609,0.0422668457,-0.0978088379,-0.0000325521,-0.0000542535,-0.0005099826
558512.3500237470,-9.8042297366,0.0456237793,-0.0970458984,-0.0000434028,0.0000217014,0.0004231771
558512.3600237470,-9.8034667972,0.0395202637,-0.0985717773,-0.0000325521,0.0000868056,-0.0005533854
558512.3700237470,-9.8051452640,0.0473022461,-0.0994873047,-0.0000434028,-0.0000000000,0.0003689236
558512.3800237470,-9.8037719730,0.0393676758,-0.0978088379,-0.0000108507,-0.0000976562,-0.0003797743
558512.3900237470,-9.8054504398,0.0485229492,-0.0959777832,-0.0000542535,-0.0000434028,0.0000868056
558512.4000237470,-9.8039245609,0.0376892090,-0.0985717773,-0.0000542535,0.0000976562,-0.0000325521
558512.4100237470,-9.8039245609,0.0456237793,-0.1011657715,-0.0000325521,0.0000434028,-0.0003146701
558512.4200237470,-9.8045349124,0.0427246094,-0.0982666016,-0.0000651042,-0.0000868056,0.0003797743
558512.4300237470,-9.8040771488,0.0408935547,-0.0973510742,-0.0000108507,-0.0000434028,-0.0006293403
558512.4400237470,-9.8046875003,0.0473022461,-0.0971984863,-0.0000325521,0.0000434028,0.0004991319
558512.4500237470,-9.8028564456,0.0378417969,-0.0990295410,-0.0000108507,0.0000868056,-0.0005208333
558512.4600237469,-9.8049926761,0.0491333008,-0.0988769531,-0.0000325521,-0.0000325521,0.0002604167
558512.4700237470,-9.8030090335,0.0381469727,-0.0978088379,-0.0000434028,-0.0000868056,-0.0001953125
558512.4800237470,-9.8052978519,0.0459289551,-0.0976562500,-0.0000542535,0.0000108507,-0.0001410590
558512.4900237470,-9.8034667972,0.0421142578,-0.0982666016,-0.0000542535,0.0001193576,0.0002061632
558512.5000237470,-9.8033142093,0.0431823730,-0.0987243652,-0.0000217014,-0.0000000000,-0.0004774306
558512.5100237470,-9.8043823245,0.0440979004,-0.0979614258,-0.0000217014,-0.0001519097,0.0004340278
558512.5200237470,-9.8033142093,0.0392150879,-0.0987243652,-0.0000108507,0.0000651042,-0.0005208333
558512.5300237470,-9.8043823245,0.0473022461,-0.0988769531,-0.0000542535,0.0000976562,0.0003580729
558512.5400237470,-9.8034667972,0.0398254395,-0.0985717773,-0.0000325521,-0.0000000000,-0.0004340278
