t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558384.9700236290,9.7880554202,-0.0376892090,0.0645446777,0.1532009549,-0.0006184896,0.0012586806
558384.9800236290,9.7885131839,-0.0360107422,0.0643920898,0.1542100694,-0.0006076389,0.0012803819
558384.9900236290,9.7883605960,-0.0355529785,0.0654602051,0.1545355903,-0.0006293403,0.0012369792
558385.0000236291,9.7886657718,-0.0376892090,0.0643920898,0.1556098090,-0.0006184896,0.0013129340
558385.0100236289,9.7883605960,-0.0372314453,0.0636291504,0.1570421007,-0.0006401910,0.0013020833
558385.0200236290,9.7886657718,-0.0357055664,0.0646972656,0.1574435764,-0.0006184896,0.0012044271
558385.0300236290,9.7886657718,-0.0373840332,0.0654602051,0.1586046007,-0.0006618924,0.0013129340
558385.0400236290,9.7885131839,-0.0367736816,0.0646972656,0.1594401042,-0.0006184896,0.0013346354
558385.0500236290,9.7889709476,-0.0364685059,0.0630187988,0.1599826389,-0.0006510417,0.0012695312
558385.0600236290,9.7886657718,-0.0381469727,0.0643920898,0.1611111111,-0.0006076389,0.0013563368
558385.0700236290,9.7885131839,-0.0354003906,0.0659179688,0.1618923611,-0.0006618924,0.0013563368
558385.0800236290,9.7892761234,-0.0360107422,0.0657653809,0.1626844618,-0.0006510417,0.0012912326
558385.0900236290,9.7879028324,-0.0375366211,0.0633239746,0.1638129340,-0.0006727431,0.0013563368
558385.1000236290,9.7882080081,-0.0363159180,0.0630187988,0.1644205729,-0.0006618924,0.0013780382
558385.1100236290,9.7877502445,-0.0382995605,0.0654602051,0.1653754340,-0.0006510417,0.0013020833
558385.1200236290,9.7885131839,-0.0357055664,0.0663757324,0.1664171007,-0.0006727431,0.0013671875
558385.1300236291,9.7883605960,-0.0367736816,0.0642395020,0.1669596354,-0.0006835937,0.0014105903
558385.1400236289,9.7900390628,-0.0373840332,0.0621032715,0.1680230035,-0.0006510417,0.0013454861
558385.1500236290,9.7877502445,-0.0352478027,0.0668334961,0.1689453125,-0.0007052951,0.0013780382
558385.1600236290,9.7886657718,-0.0366210938,0.0650024414,0.1696397569,-0.0006618924,0.0014214410
558385.1700236290,9.7888183597,-0.0367736816,0.0636291504,0.1707031250,-0.0007378472,0.0013563368
558385.1800236290,9.7889709476,-0.0373840332,0.0630187988,0.1714409722,-0.0006618924,0.0013563368
558385.1900236290,9.7888183597,-0.0355529785,0.0653076172,0.1722873264,-0.0007161458,0.0014431424
558385.2000236290,9.7885131839,-0.0355529785,0.0660705566,0.1734375000,-0.0006727431,0.0014105903
558385.2100236290,9.7897338870,-0.0375366211,0.0636291504,0.1740125868,-0.0007161458,0.0013888889
558385.2200236290,9.7875976566,-0.0370788574,0.0630187988,0.1749565972,-0.0006835937,0.0014322917
558385.2300236290,9.7888183597,-0.0337219238,0.0645446777,0.1756727430,-0.0007269965,0.0013997396
558385.2400236290,9.7886657718,-0.0357055664,0.0648498535,0.1754665799,-0.0006835937,0.0014322917
558385.2500236291,9.7883605960,-0.0360107422,0.0648498535,0.1750108507,-0.0007161458,0.0014539931
558385.2600236289,9.7883605960,-0.0355529785,0.0637817383,0.1744683160,-0.0007052951,0.0013997396
558385.2700236290,9.7879028324,-0.0352478027,0.0633239746,0.1741427951,-0.0007052951,0.0013888889
558385.2800236290,9.7882080081,-0.0355529785,0.0643920898,0.1740017361,-0.0007052951,0.0014539931
558385.2900236290,9.7880554202,-0.0357055664,0.0645446777,0.1739908854,-0.0007052951,0.0014322917
558385.3000236290,9.7889709476,-0.0373840332,0.0633239746,0.1740776910,-0.0006944444,0.0013888889
558385.3100236290,9.7888183597,-0.0357055664,0.0636291504,0.1741319444,-0.0006835937,0.0014105903
558385.3200236290,9.7880554202,-0.0349426270,0.0653076172,0.1741536458,-0.0006944444,0.0013997396
558385.3300236290,9.7885131839,-0.0355529785,0.0650024414,0.1742078993,-0.0007269965,0.0014431424
558385.3400236290,9.7879028324,-0.0376892090,0.0634765625,0.1742078993,-0.0006944444,0.0014322917
558385.3500236290,9.7888183597,-0.0363159180,0.0631713867,0.1742947049,-0.0007052951,0.0013780382
558385.3600236290,9.7883605960,-0.0346374512,0.0650024414,0.1742187500,-0.0006835937,0.0013888889
558385.3700236290,9.7882080081,-0.0360107422,0.0651550293,0.1742621528,-0.0007052951,0.0014648437
558385.3800236291,9.7894287113,-0.0361633301,0.0636291504,0.1742730035,-0.0007052951,0.0014214410
558385.3900236289,9.7885131839,-0.0360107422,0.0639343262,0.1742296007,-0.0006944444,0.0013888889
558385.4000236290,9.7885131839,-0.0367736816,0.0627136230,0.1742187500,-0.0006835937,0.0014539931
558385.4100236290,9.7886657718,-0.0352478027,0.0648498535,0.1742296007,-0.0007052951,0.0014214410
558385.4200236290,9.7880554202,-0.0358581543,0.0665283203,0.1742513021,-0.0007052951,0.0013888889
558385.4300236290,9.7888183597,-0.0366210938,0.0636291504,0.1742513021,-0.0007052951,0.0014648437
558385.4400236290,9.7885131839,-0.0360107422,0.0614929199,0.1742296007,-0.0006835937,0.0013888889
558385.4500236290,9.7888183597,-0.0364685059,0.0639343262,0.1742404514,-0.0007052951,0.0013997396
558385.4600236290,9.7882080081,-0.0358581543,0.0666809082,0.1742404514,-0.0007161458,0.0014431424
558385.4700236290,9.7883605960,-0.0355529785,0.0637817383,0.1742513021,-0.0006944444,0.0014214410
558385.4800236290,9.7886657718,-0.0363159180,0.0624084473,0.1742296007,-0.0006944444,0.0013997396
558385.4900236290,9.7888183597,-0.0364685059,0.0636291504,0.1743272569,-0.0006835937,0.0014322917
558385.5000236291,9.7886657718,-0.0358581543,0.0662231445,0.1743598090,-0.0007161458,0.0014214410
558385.5100236289,9.7885131839,-0.0360107422,0.0646972656,0.1743381076,-0.0007161458,0.0014431424
558385.5200236290,9.7883605960,-0.0369262695,0.0619506836,0.1743815104,-0.0006944444,0.0014539931
558385.5300236290,9.7880554202,-0.0369262695,0.0628662109,0.1743815104,-0.0007052951,0.0014214410
558385.5400236290,9.7880554202,-0.0358581543,0.0653076172,0.1743489583,-0.0006835937,0.0013888889
558385.5500236290,9.7886657718,-0.0346374512,0.0648498535,0.1743598090,-0.0007269965,0.0014214410
